,Title,Instrumentalist,Vocalist,Date,Location,Genre,Music Composer,Lyrics Composer,Year of Composition,Recording Info,File ID
169,Adiós Arolas (Se llamaba Eduardo Arolas),Orquesta Ángel Vargas dir: Eduardo Del Piano,Ángel Vargas,1949-07-04,Buenos Aires,Tango,Ángel D'Agostino,Enrique Cadícamo,1949,RCA-Victor 60-1806 91322,
170,Adiós arrabal,Orquesta Ángel D'Agostino,Ángel Vargas,1941-09-09,Buenos Aires,Tango,Juan Baüer,Carlos Lenzi,1930,RCA-Victor 39404 59771,642
171,Adiós Bardi,Orquesta Aníbal Troilo,Instrumental,1970-09-28,Buenos Aires,Tango,Osvaldo Pugliese,,,RCA-Victor AVL-4006 10561,
172,Adiós Bardi,Orquesta Osvaldo Pugliese,Instrumental,1944-10-17,Buenos Aires,Tango,Osvaldo Pugliese,,,Odeon 7668 14165,
173,Adiós Buenos Aires,Orquesta Eduardo Arolas,Instrumental,1917-04-23,Buenos Aires,Tango,Eduardo Arolas,,,Victor 69587,1136
174,Adiós Buenos Aires [b],Orquesta Típica Victor,Ángel Vargas,1938-02-03,Buenos Aires,Tango,Rodolfo Sciammarella,Leopoldo Torre Ríos,1938,Victor 38375 12101,857
175,Adiós Chantecler,Orquesta Juan D'Arienzo,Jorge Valdez,1958-11-19,Buenos Aires,Tango,Enrique Cadícamo,Enrique Cadícamo,,RCA-Victor 1A-1805 JAAB-0766,1536
176,Adiós corazón,Orquesta Alfredo Gobbi,Tito Landó,1958-04-17,Buenos Aires,Tango,Lalo Etchegoncelay,Héctor Sapelli,1957,Orfeo 050006 103,
177,Adiós corazón,Orquesta Alfredo Gobbi,Alfredo Del Río,1958-04-17,Buenos Aires,Tango,Lalo Etchegoncelay,Héctor Sapelli,1957,Orfeo,
178,Adiós corazón,Orquesta Carlos Di Sarli,Roberto Florio,1958-01-16,Buenos Aires,Tango,Lalo Etchegoncelay,Héctor Sapelli,1957,RCA-Victor 1A-2078 T0445,
179,Adiós corazón,Orquesta Fulvio Salamanca,Armando Guerrico,1957-11-29,Buenos Aires,Tango,Lalo Etchegoncelay,Héctor Sapelli,1957,Odeon 22716,6232
180,Adiós corazón,Orquesta Osvaldo Pugliese,Jorge Maciel,1958-05-29,Buenos Aires,Tango,Lalo Etchegoncelay,Héctor Sapelli,1957,Odeon 52352 23117,
181,Adiós hermano,Orquesta Roberto Firpo,Instrumental,1931-12-05,Buenos Aires,Tango,Lucio D'Agostino,,,Odeon 3045 6976,6928
182,Adiós marinero,Orquesta Alfredo De Angelis,"Carlos Dante, Julio Martel",1946-12-27,Buenos Aires,Tango,Arturo Gallucci,Reinaldo Yiso,,Odeon 30404-B 16152,
183,Adiós marinero,Orquesta Francini-Pontier,"Alberto Podestá, Raúl Berón",1947-01-16,Buenos Aires,Tango,Arturo Gallucci,Reinaldo Yiso,,RCA-Victor 60-1189 83210,6907
184,Adiós muchachos,,Carlos Gardel,1928-06-26,Buenos Aires,Tango,Julio César Sanders,César Vedani,1927,Odeon 18245 2831/1,1313
185,Adiós muchachos,Orquesta Alfredo De Angelis,Julio Martel,1950-05-19,Buenos Aires,Tango,Julio César Sanders,César Vedani,1927,Odeon 55104-B 17660,
186,Adiós muchachos,Orquesta Alfredo De Angelis,Carlos Gardel,1973-11-08,Buenos Aires,Tango,Julio César Sanders,César Vedani,1927,Odeon 8015-B 41005,
187,Adiós muchachos,Orquesta José Basso,Instrumental,1961-05-12,Buenos Aires,Tango,Julio César Sanders,César Vedani,1927,Odeon LDS-818 26337,
188,Adiós muchachos,Orquesta José Basso,Instrumental,1970,Buenos Aires,Tango,Julio César Sanders,César Vedani,1927,Almalí 30007,
189,Adiós mujer,Orquesta Donato-Zerrillo,Instrumental,1928,Buenos Aires,Tango,Miguel Padula,,,Brunswick 1005,6933
190,Adiós Nonino,Orquesta Aníbal Troilo,Instrumental,1966-12-06,Buenos Aires,Tango,Astor Piazzolla,Eladia Blázquez,,RCA-Victor AVL-3724 6683,
191,Adiós Nonino,Quinteto Astor Piazzolla,Instrumental,1961-01-28,Buenos Aires,Tango,Astor Piazzolla,Eladia Blázquez,,RCA-Victor TLP2-50032,1381
192,Adiós Nonino,Orquesta Leopoldo Federico,Instrumental,1963,Buenos Aires,Tango,Astor Piazzolla,Eladia Blázquez,,Columbia-CBS,654
193,Adiós Nonino,Orquesta Osvaldo Piro,Instrumental,1968,Buenos Aires,Tango,Astor Piazzolla,Eladia Blázquez,,Philips 82225,
194,Adiós Nonino,Orquesta Osvaldo Piro,Instrumental,1977,Buenos Aires,Tango,Astor Piazzolla,Eladia Blázquez,,RCA-Victor AVS-4489,
195,Adiós Nonino,Ensamble Nueve Osvaldo Piro,Instrumental,1991,Buenos Aires,Tango,Astor Piazzolla,Eladia Blázquez,,Melopea DM 071,
196,Adiós pampa mía,Orquesta Aníbal Troilo,"Alberto Marino, Floreal Ruiz",1945-11-15,Buenos Aires,Tango,"Francisco Canaro, Mariano Mores",Ivo Pelay,1945,RCA-Victor 60-0825 80896,
197,Adiós pampa mía,Quinteto José Libertella,Instrumental,,,Tango,"Francisco Canaro, Mariano Mores",Ivo Pelay,1945,,1742
198,Adiós pampa mía,Orquesta Miguel Caló,Ranko Fujisawa,1964-03-13,Buenos Aires,Tango,"Francisco Canaro, Mariano Mores",Ivo Pelay,1945,Odeon 29826,
199,Adiós pampa mía,Orquesta Miguel Caló,Alberto Marino,1967-05-23,Buenos Aires,Tango,"Francisco Canaro, Mariano Mores",Ivo Pelay,1945,Odeon LDB-126 33470,
200,Adiós pampa mía,Orquesta Osvaldo Pugliese,Abel Córdoba,1976-06-04,Buenos Aires,Tango,"Francisco Canaro, Mariano Mores",Ivo Pelay,1945,Odeon 6210 42853,
201,Adiós pampa mía,,Alberto Gómez,1946-10-02,Buenos Aires,Tango,"Francisco Canaro, Mariano Mores",Ivo Pelay,1945,RCA-Victor 20515 15845,
202,Adiós pampa mía,Orquesta Raúl Garello,Rosanna Falasca,1975-05-20,Buenos Aires,Tango,"Francisco Canaro, Mariano Mores",Ivo Pelay,1945,EMI-Odeon 6294,
203,Adiós pampa mía,Orquesta Rodolfo Biagi,Alberto Amor,1946-01-31,Buenos Aires,Tango,"Francisco Canaro, Mariano Mores",Ivo Pelay,1945,Odeon 5658 15326,
204,Adiós pampa mía,Orquesta Francisco Canaro,Nelly Omar,1946-01-28,Buenos Aires,Tango,"Francisco Canaro, Mariano Mores",Ivo Pelay,1945,Odeon 5277 15314,
205,Adiós pampa mía,Orquesta Miguel Caló,Lucho Gatica,1965,Chile,Tango,"Francisco Canaro, Mariano Mores",Ivo Pelay,1945,Odeon LDM-8166,
206,Adiós pampa mía,Orquesta José Basso,Instrumental,1970,Buenos Aires,Tango,"Francisco Canaro, Mariano Mores",Ivo Pelay,1945,Almalí 30007,
207,Adiós para siempre [b],Orquesta Ángel D'Agostino,Ángel Vargas,1942-03-16,Buenos Aires,Tango,José María Rizzuti,Nolo López,,RCA-Victor 39552 69617,
208,Adiós pueblo,Orquesta Ricardo Tanturi,Instrumental,1941-08-14,Buenos Aires,Tango,Agustín Bardi,José De Grandis,,RCA-Victor 39377 59715,
209,Adiós querida (Adeus querida),Orquesta Alfredo De Angelis,"Carlos Dante, Oscar Larroca",1956-11-09,Buenos Aires,Tango,"Floriano Faissal, Eduardo Patané","Oscar Rubens, Floriano Faissal, Eduardo Patané",,Odeon 52063-A 21530,
210,Adiós te vas,Orquesta Carlos Di Sarli,Roberto Rufino,1943-03-17,Buenos Aires,Tango,Egidio Pittaluga,Cátulo Castillo,1943,RCA-Victor 60-0023 84259,
211,Adiós te vas,Orquesta Rodolfo Biagi,Carlos Acuña,1943-08-24,Buenos Aires,Tango,Egidio Pittaluga,Cátulo Castillo,1943,Odeon 5641 13071,
212,Adiós te vas,Orquesta Osvaldo Requena,Roberto Rufino,1973,Buenos Aires,Tango,Egidio Pittaluga,Cátulo Castillo,1943,Microfón I 457,
213,Adiós vidalita,Orquesta Alfredo De Angelis,Carlos Dante,1949-12-23,Buenos Aires,Tango,Juan Larenza,Lito Bayardo,,Odeon 30427-B 17537,
214,Adiós… adiós corazón,Orquesta José García,Alfredo Rojas,1942-11-04,Buenos Aires,Tango,"Félix Lipesker, Emilio Barbato",Lito Bayardo,1942,Odeon 7407 12335,
215,Adoración [b],Orquesta Alfredo Gobbi,"Carlos Heredia, Hugo Soler",1947-11-04,Buenos Aires,Vals,"Ramón Argüello, Pedro Pidoto","Ramón Argüello, Pedro Pidoto",,RCA-Victor 60-1485 83744,699
216,Adoración [b],Orquesta Rodolfo Biagi,"Hugo Duval, Carlos Heredia",1951-10-04,Buenos Aires,Vals,"Ramón Argüello, Pedro Pidoto","Ramón Argüello, Pedro Pidoto",,Odeon 55306 18222,
217,Adoración [e],Orquesta Eduardo Bianco,Manuel Bianco,1928,París,Tango,Eduardo Bianco,Eduardo Bianco,,Odeon 165402-B KI 1933 x,7659
218,Afiches,Orquesta Atilio Stampone,Roberto Goyeneche,1972-10-03,Buenos Aires,Tango,Atilio Stampone,Homero Expósito,,RCA-Victor,1265
219,Afiches,Guitarra de Esteban Morgado,Adriana Varela,1993,Buenos Aires,Tango,Atilio Stampone,Homero Expósito,,Melopea CDMSE 5047 Maquillaje,
220,Afiches,Guitarra de José Larralde,José Larralde,1995,Buenos Aires,Tango,Atilio Stampone,Homero Expósito,,DBN CD 51.356,3798
221,Afiches,Conjunto dir: Esteban Morgado,Adriana Varela,1996,Buenos Aires,Tango,Atilio Stampone,Homero Expósito,,Melopea/ND ND-02 Tango en vivo,
222,Afilador,,Agustín Magaldi,1932-09-02,Buenos Aires,Ranchera,Francisco Pracánico,Emilio Magaldi,,RCA-Victor 37264 66897,3660
223,Afligido,,Instrumental,2007,Buenos Aires,Tango,Mike Strand,,,Office Discos OF 1118,6365
224,Agua de manantial,,Marisa Otero,2012,Buenos Aires,Milonga,Alfredo Sadi,Alfredo Sadi,,Independiente,7188
225,Agua florida,Orquesta Ángel D'Agostino,Ángel Vargas,1941-11-13,Buenos Aires,Tango,Ramón Collazo,Fernán Silva Valdés,1928,RCA-Victor 39479 59873,3089
226,Aguantate Casimiro,Orquesta Alfredo De Angelis,Oscar Larroca,1958-04-07,Buenos Aires,Tango,Alberto Mastra,Alberto Mastra,,Odeon 52325-B 22949,
227,Aguantate Casimiro,Orquesta Aníbal Troilo,Roberto Goyeneche,1958-12-23,Buenos Aires,Tango,Alberto Mastra,Alberto Mastra,,Odeon DSOA E-1730 23760,
228,Aguantate si podés,Orquesta Francisco Grillo,Instrumental,,,Tango,Francisco Grillo,,,,7106
229,Agüelita qué hora son,Orquesta Francisco Rotundo,Floreal Ruiz,1949-05-23,Buenos Aires,Tango,Roberto Díaz,Cayetano Oreste,,Odeon 30653 17297,2961
230,Agüelita qué hora son,Guitarras de Roberto Grela,Nelly Omar,1953-11-20,Buenos Aires,Tango,Roberto Díaz,Cayetano Oreste,,Odeon,
231,Ahí está,Orquesta Juan D'Arienzo,Armando Laborde,1954-04-29,Buenos Aires,Tango,Gastón Borderia,Miguel Brunetti,,RCA-Victor 68-1641 2082,
232,Ahí va el dulce,Orquesta José Basso,Instrumental,1958-05-14,Buenos Aires,Tango,Juan Canaro,Osvaldo Sosa Cordero,,Odeon 51350 23070,
233,Ahí va el dulce,Orquesta Osmar Maderna,Instrumental,1950-11-28,Buenos Aires,Tango,Juan Canaro,Osvaldo Sosa Cordero,,RCA-Victor 60-2069,
234,Ahí va un tango,Trío Las Bordonas,Nacho Cedrún,2007,Buenos Aires,Tango,Orlando Romanelli,Alberto Munilla,,Típica Records 060-02,6312
235,Ahora,Guitarras de Alfredo Sadi,Hipólito Paz,2002,Buenos Aires,Tango,Mariano Mores,Hipólito Paz,,Particular S/Nº,6416
236,Ahora canta Juan Mondiola,Cuarteto Oscar Sabino,Guillermo Rico,1968,Buenos Aires,Tango,Rafael Carret,Rafael Carret,,Disk Jockey,
237,Ahora no me conocés,Orquesta Ángel D'Agostino,Ángel Vargas,1941-09-09,Buenos Aires,Tango,Armando Baliotti,Carlos Giampé,1941,RCA-Victor 39404 59770,
238,Ahora no me conocés,Orquesta Osvaldo Pugliese,Alberto Morán,1952-06-27,Buenos Aires,Tango,Armando Baliotti,Carlos Giampé,1941,Odeon 55425 18453,
239,Ahora no me conocés,Orquesta Rodolfo Biagi,Jorge Ortiz,1941-09-26,Buenos Aires,Tango,Armando Baliotti,Carlos Giampé,1941,Odeon 5625 11457,2513
240,Ahora no me conocés,Orquesta Miguel Caló,Marga Fontana,1965,Colombia,Tango,Armando Baliotti,Carlos Giampé,1941,Odeon LDB-67,
241,Ahora no me conocés,Orquesta Domingo Moles,Aníbal Jaule,1985,Buenos Aires,Tango,Armando Baliotti,Carlos Giampé,1941,AJ,
242,Ahora soy casado,Orquesta Típica Victor,Alberto Gómez,1931-02-14,Buenos Aires,Tango,Mario Mascaró,Luis Despaux,,RCA-Victor 47614-B 60637/1,6942
243,Ahora te llaman Lulú,Orquesta Mariano Mores,"Hugo Del Carril, Tita Merello",1969-10-28,Buenos Aires,Milonga,Mariano Mores,Rodolfo Taboada,,Odeon LDB-103 32003,
244,Aire sin final,,Alfredo Rubín,2004,Buenos Aires,Tango,Alfredo Rubín,Alfredo Rubín,,Acqua Records AQ 059,3705
245,Al aire libre,Orquesta Luis Stazo,Rosanna Falasca,1982,Buenos Aires,Tango,Luis Stazo,Héctor Negro,,Polydor,
246,Al arrullo de un violín,Orquesta Angelo Cherry,Instrumental,,,Tango,Carlos Arci,Carlos Arci,,,6292
247,Al Colorado de Banfield,Orquesta Alfredo De Angelis,Instrumental,1985,Buenos Aires,Tango,"Ernesto Baffa, Roberto Pérez Prechi",,,Columbia 80292,
248,Al compás de tu mentira,Orquesta Osmar Maderna,Pedro Dátila,1950-02-02,Buenos Aires,Tango,Rodolfo Sciammarella,Héctor Canziani,,RCA-Victor 60-1916,1461
249,Al compás de un tango,Orquesta Lucio Demare,Juan Carlos Miranda,1942-03-13,Buenos Aires,Tango,Alberto Suárez Villanueva,Oscar Rubens,1942,Odeon 8054 11885,
250,Al compás de un tango,Orquesta Ricardo Tanturi,Alberto Castillo,1942-03-18,Buenos Aires,Tango,Alberto Suárez Villanueva,Oscar Rubens,1942,RCA-Victor 39553 69618,
251,Al compás del corazón (Late un corazón),Orquesta Armando Pontier,Julio Sosa,1960-06-21,Buenos Aires,Tango,Domingo Federico,Homero Expósito,1942,CBS-Columbia 8269 2280,
252,Al compás del corazón (Late un corazón),Orquesta Carlos Di Sarli,Alberto Podestá,1942-04-09,Buenos Aires,Tango,Domingo Federico,Homero Expósito,1942,RCA-Victor 39583 59970,
253,Al compás del corazón (Late un corazón),Orquesta Miguel Caló,Raúl Berón,1942-04-29,Buenos Aires,Tango,Domingo Federico,Homero Expósito,1942,Odeon 8364 11964,773
254,Al compás del corazón (Late un corazón),Orquesta Carlos Di Sarli,Oscar Serpa,1952,Buenos Aires,Tango,Domingo Federico,Homero Expósito,1942,Music Hall 1042-A BA 1082,
255,Al compás del corazón (Late un corazón),Orquesta Miguel Caló,"Raúl Del Mar, Héctor Gagliardi",1965,Colombia,Tango,Domingo Federico,Homero Expósito,1942,,
256,Al compás del corazón (Late un corazón),Orquesta Miguel Caló,Lucho Gatica,1965,Chile,Tango,Domingo Federico,Homero Expósito,1942,Odeon LDM-8166,
257,Al fin de cuentas,Orquesta Francisco Rotundo,Enrique Campos,1957-01-22,Buenos Aires,Tango,Enrique Campos,Juan Fulginiti,,Pampa 14191 MAI-2038,
258,Al gran Horacio Salgán,Solo de guitarra de Oscar Alemán,Instrumental,1974,Buenos Aires,Tango,Oscar Alemán,,,Redondel L-809,6966
259,Al mundo le falta un tornillo,,Carlos Gardel,1933-02-15,Buenos Aires,Tango,José María Aguilar,Enrique Cadícamo,1933,Odeon 18878 7352,1356
260,Al mundo le falta un tornillo,Orquesta Alfredo De Angelis,Lalo Martel,1959-07-20,Buenos Aires,Tango,José María Aguilar,Enrique Cadícamo,1933,Odeon 1223-B 24245,
261,Al mundo le falta un tornillo,Orquesta Armando Pontier,Julio Sosa,1959-06-26,Buenos Aires,Tango,José María Aguilar,Enrique Cadícamo,1933,CBS-Columbia 8538 1886,
262,Al pasar,Orquesta Lucio Demare,Raúl Berón,1943-09-03,Buenos Aires,Vals,José Raúl Iglesias,Juan Bautista Gatti,,Odeon 8069-B 13102,
263,Al pasar,Orquesta Ricardo Tanturi,Enrique Campos,1943-08-06,Buenos Aires,Vals,José Raúl Iglesias,Juan Bautista Gatti,,RCA-Victor 60-0134 77130,
264,Al pibe lo tengo yo,Orquesta Francisco Rotundo,Enrique Campos,1957-09-19,Buenos Aires,Tango,Carlos Acosta,Carlos Acosta,,Pampa 14205 MAI-2142,
265,Al pie de la Santa Cruz,,Oscar Alonso,,,Tango,Enrique Delfino,Mario Battistella,1933,,
266,Al pie de la Santa Cruz,,Alberto Gómez,1933-10-11,Buenos Aires,Tango,Enrique Delfino,Mario Battistella,1933,Victor,858
267,Al pie de la Santa Cruz,Orquesta Alfredo De Angelis,Carlos Dante,1949-12-23,Buenos Aires,Tango,Enrique Delfino,Mario Battistella,1933,Odeon 30426-B 17536,
268,Al tango lo canto así,Orquesta Héctor Varela,Tita Merello,1974,Buenos Aires,Tango,Tita Merello,Tita Merello,,Microfón SE-60.123,
269,Al verla pasar,Orquesta Manuel Buzón,Amadeo Mandarino,1942-02-10,Buenos Aires,Tango,Joaquín Mora,José María Contursi,,Odeon 3700 11843,2656
270,Al verla pasar,Orquesta Pedro Laurenz,Martín Podestá,1942-01-07,Buenos Aires,Tango,Joaquín Mora,José María Contursi,,RCA-Victor 39493 59986,
271,Al volverte a ver,Orquesta Ángel D'Agostino,Ángel Vargas,1942-07-15,Buenos Aires,Tango,Roberto Nievas Blanco,Julio Jorge Nelson,,RCA-Victor 39657 69802,
272,Aladino,Orquesta Ricardo Tanturi,"Horacio Roca, Alberto Guzmán",1959-12-09,Buenos Aires,Vals,Rafael Farías,Julio Camilloni,,RCA-Victor 15-2 KAAB1435,
273,Alaridos en silencio,,Mony López,,,Tango,Mony López,Jorge Waisburd,,,4510
274,Alas azules,Orquesta Alfredo De Angelis,"Gigí De Angelis, Carlos Boledi",1980,Buenos Aires,Tango,Alfredo De Angelis,Gigí De Angelis,,Microfón 60129,
275,Alegría de un teclado,Orquesta Omar Valente,Instrumental,1996,Buenos Aires,Tango,Omar Valente,,,EMI-Odeon,3834
276,Alejandra,Orquesta dir: Franco Polimeni,Jacqueline Sigaut,2012,Buenos Aires,Tango,Aníbal Troilo,Ernesto Sabato,,Independiente-UMI,7255
277,Alelí,Orquesta Alfredo De Angelis,Carlos Dante,1947-03-20,Buenos Aires,Tango,Alfredo De Angelis,José Rótulo,1947,Odeon 30406-B 16317,
278,Alelí,Orquesta Osmar Maderna,Pedro Dátila,1947-04-25,Buenos Aires,Tango,Alfredo De Angelis,José Rótulo,1947,RCA-Victor 60-1289,591
279,Aleteando,Orquesta Alfredo Attadía,Jorge Beiró,1954-11-03,Buenos Aires,Tango,"Juan Pedro Castillo, Vicente Belvedere",Alfredo Faustino Roldán,,Pathé,7053
280,Algo bueno,Sexteto Carlos Di Sarli,Instrumental,1930-01-24,Buenos Aires,Tango,"Alfonso Gagliano, Pedro Gagliano",Carlos Bahr,,RCA-Victor 47344 60007,1749
281,Alguien,Orquesta Enrique Francini,Alberto Podestá,1956-11-19,Buenos Aires,Tango,Héctor Stamponi,Eugenio Majul,1956,RCA-Victor,1288
282,Alguien,Orquesta Rodolfo Biagi,Hugo Duval,1956-03-24,Buenos Aires,Tango,Héctor Stamponi,Eugenio Majul,1956,Odeon 51915 20859,
283,Alguien le dice al tango,Conjunto dir: Hernán Ruiz,Carlos Varela,1999,Buenos Aires,Tango,Astor Piazzolla,Jorge Luis Borges,,M&M TK 38106,3709
284,Alguien se muere de amor,Conjunto dir: Litto Nebbia,Adriana Varela,1993,Buenos Aires,Canción,Lalo De Los Santos,Charly Bustos,,Melopea CDMSE 5047 Maquillaje,
285,Alhucema,Orquesta Aníbal Troilo,Alberto Marino,1944-08-31,Buenos Aires,Tango,Francisco Pracánico,Horacio Sanguinetti,1944,RCA-Victor 60-0542 79833,
286,Alhucema,Orquesta Lucio Demare,Horacio Quintana,1944-09-25,Buenos Aires,Tango,Francisco Pracánico,Horacio Sanguinetti,1944,Odeon 8076 14114,
287,Alicia,,Carlos Gardel,1929-11-12,Buenos Aires,Vals,Guillermo Barbieri,Eugenio Cárdenas,,Odeon 18947 4861,6917
288,Allá en el bajo,Orquesta Alfredo De Angelis,Carlos Dante,1949-06-02,Buenos Aires,Tango,"Agustín Magaldi, Pedro Noda","Ismael Aguilar, Gerónimo Martinelli Massa",1926,Odeon 30422-A 17310,3342
289,Allá en el bajo,,Instrumental,1926-11-24,Buenos Aires,Tango,"Agustín Magaldi, Pedro Noda","Ismael Aguilar, Gerónimo Martinelli Massa",1926,RCA-Victor 79763 1017,
290,Allá en el cielo,Orquesta Miguel Caló,Carlos Dante,1935-03-25,Buenos Aires,Vals,"Miguel Caló, Miguel Nijensohn","Miguel Caló, Miguel Nijensohn",,Odeon 8352 8041,
291,Alma de bohemio,Orquesta Ángel D'Agostino,Tino García,1947-06-10,Buenos Aires,Tango,Roberto Firpo,Juan Andrés Caruso,1914,RCA-Victor 60-1350 83476,
292,Alma de bohemio,Orquesta Aníbal Troilo,Nelly Vázquez,1965-12-10,Buenos Aires,Tango,Roberto Firpo,Juan Andrés Caruso,1914,RCA-Victor AVL-3678 5575,
293,Alma de bohemio,Orquesta Francini-Pontier,Alberto Podestá,1946-11-13,Buenos Aires,Tango,Roberto Firpo,Juan Andrés Caruso,1914,RCA-Victor 60-1117 82468,1965
294,Alma de bohemio,Orquesta Osvaldo Pugliese,Instrumental,1958-12-10,Buenos Aires,Tango,Roberto Firpo,Juan Andrés Caruso,1914,Odeon 52445 23695,
295,Alma de bohemio,Orquesta Pedro Laurenz,Alberto Podestá,1943-07-15,Buenos Aires,Tango,Roberto Firpo,Juan Andrés Caruso,1914,Odeon 7630 12929,
296,Alma de bohemio,Orquesta Ricardo Tanturi,Osvaldo Ribó,1947-04-02,Buenos Aires,Tango,Roberto Firpo,Juan Andrés Caruso,1914,RCA-Victor 60-1266 83340,
297,Alma de bohemio,Orquesta Rodolfo Biagi,Teófilo Ibáñez,1939-03-24,Buenos Aires,Tango,Roberto Firpo,Juan Andrés Caruso,1914,Odeon 5604 9833,
298,Alma de bohemio,Orquesta Miguel Caló,Lucho Gatica,1965,Chile,Tango,Roberto Firpo,Juan Andrés Caruso,1914,Odeon LDM-8166,
299,Alma de bohemio,Orquesta Alfredo De Angelis,Instrumental,1980,Buenos Aires,Tango,Roberto Firpo,Juan Andrés Caruso,1914,Microfón 60129,
300,Alma de loca,Orquesta Francisco Rotundo,Floreal Ruiz,1952-05-19,Buenos Aires,Tango,Guillermo Cavazza,Jacinto Font,1927,Odeon 55393 18403,
301,Alma de loca,Orquesta Roberto Rufino - Dir: Armando Cupo,Roberto Rufino,1953,Buenos Aires,Tango,Guillermo Cavazza,Jacinto Font,1927,Orfeo 37006,
302,Alma de loca,Conjunto dir: Néstor Marconi,Adriana Varela,1993,Buenos Aires,Tango,Guillermo Cavazza,Jacinto Font,1927,Melopea CDMSE 5047 Maquillaje,
303,Alma de loca,Cuarteto Luis Borda,Luis Cardei,1995,Buenos Aires,Tango,Guillermo Cavazza,Jacinto Font,1927,G 001,
304,Alma de loca,Conjunto dir: Esteban Morgado,Adriana Varela,1996,Buenos Aires,Tango,Guillermo Cavazza,Jacinto Font,1927,Melopea/ND ND-02 Tango en vivo,
305,Alma en pena,,Carlos Gardel,1928-10-11,París,Tango,Anselmo Aieta,Francisco García Jiménez,1928,Odeon 18252 Ki1851/2,840
306,Alma en pena,Orquesta Alfredo De Angelis,Carlos Gardel,1973-11-13,Buenos Aires,Tango,Anselmo Aieta,Francisco García Jiménez,1928,Odeon 8015-B 41021,
307,Alma en pena,Orquesta Ángel Vargas dir: Armando Lacava,Ángel Vargas,1953-10-13,Buenos Aires,Tango,Anselmo Aieta,Francisco García Jiménez,1928,RCA-Victor 68-1191 SO-1718,
308,Alma en pena,Orquesta Ricardo Tanturi,Roberto Videla,1946-07-05,Buenos Aires,Tango,Anselmo Aieta,Francisco García Jiménez,1928,RCA-Victor 60-0978 82194,
309,Alma en pena,Cuarteto Las Bordonas,Nacho Cedrún,2000,Buenos Aires,Tango,Anselmo Aieta,Francisco García Jiménez,1928,Particular,1708
310,Alma en pena [b],Guitarras de José Canet,Nelly Omar,1969,Buenos Aires,Estilo,Abel Fleury,Saverio Perre,,Magenta 5.053,
311,Alma mía,Orquesta Carlos Di Sarli,Roberto Rufino,1940-02-15,Buenos Aires,Vals,Diego Centeno,Héctor Marcó,1936,RCA-Victor 38932 39211,
312,Alma mía,Guitarras José Canet,Guillermo Rico,1973,Buenos Aires,Vals,Diego Centeno,Héctor Marcó,1936,RCA-Victor,
313,Alma mía,Orquesta Jorge Dragone,Enzo Valentino,1995,Buenos Aires,Vals,Diego Centeno,Héctor Marcó,1936,EMI 854008-2 (CD),
314,Alma mía [b],Orquesta Miguel Caló,Carlos Dante,1935-12-17,Buenos Aires,Tango,Domingo Cuestas,Mario César Gomila,,Odeon 8356 8458,
315,Alma poética,Cuarteto Roberto Firpo,Instrumental,1937-07-04,Buenos Aires,Vals,Roberto Firpo,,,Odeon 3510-B 9128/1,7644
316,Alma porteña,,Carlos Gardel,1923,Buenos Aires,Tango,Vicente Greco,Julián Porteño,,Odeon 18074 1354,1462
